text_id,annotation_id,plan,secret,avg_confidence,all_plan,all_secret,page_id,text
656,llm_657,"['banned me', 'banned me because the Biden administration pressured them', 'banned me because the Biden administration pressured them', 'banned me']","['pressured them to do so', 'pressure', 'pressure', 'pressured them to do so']",0.75,1,1,57,"This is the saddest tweet I’ve ever made, and forgive the strange typos, but I had to get it to post on TikTok and my backup Instagram account after they banned me because the Biden administration pressured them to do so, as you all, probably know. 

This is heartbreaking and I only wish I had this in the video that made the front of news week today instead of them doing an entire article about a tweet I wrote on Wendy . I feel like I didn’t do her justice but I will do what I can now."
2168,llm_2169,"['chemical attacks', 'chemical attacks', 'chemical attacks', 'chemical attacks']","[nan, nan, nan, nan]",0.75,1,0,58,"Wouldn’t Surprise me at all! 

Bunch of Criminals.

https://www.rt.com/russia/572187-ukraine-chemical-attacks-us/"
1488,llm_1489,"['people hearing these sounds', 'HAARP', 'HAARP', 'HAARP']","['HAARP', 'real sound', ""if it's the original"", nan]",0.6875,1,0,59,"I’ve seen videos all over the world of people hearing these sounds. They are the real sound because on TikTok you can tell if someone uploaded a sound or if it’s the original.

I say HAARP

@TikTokNews45"
855,llm_856,"['THE REAL STORY SWISS BANKS, THE BIS, DULLES, THE CIA AND THE AFTERMATH', 'THE REAL STORY', 'HITLERS GOLD', 'THE REAL STORY SWISS BANKS, THE BIS, DULLES, THE CIA AND THE AFTERMATH']","['THE REAL STORY', 'THE REAL STORY', 'THE REAL STORY', 'THE REAL STORY']",0.8,1,1,60,"💥HITLERS GOLD💥
>> THE REAL STORY SWISS BANKS, THE BIS, DULLES, THE CIA AND THE AFTERMATH

@GESARAandNESARA

https://rumble.com/v2d3dbw-hitlers-gold-the-real-story-swiss-banks-the-bis-dulles-and-the-aftermath.html"
255,llm_256,"['attempted ass*ssin*tion', 'attempted ass*ssin*tion', 'attempted ass*ssin*tion', 'attempted ass*ssin*tion']","[""says they haven't heard anything about it"", ""won't give any information"", ""won't give any information"", ""says they haven't heard anything about it""]",0.7150000000000001,1,1,61,"Google and Snapchat AI say the same thing. 

Snapchat AI won’t give any information on the attempted ass*ssin*tion and says they haven’t heard anything about it.

https://x.com/libsoftiktok/status/1817673146440491037?t=LfYhtnZNRwSL1JqOgohmVQ&s=19

Please Share The World!
🌍🇺🇸🌍🇺🇸🌍🇺🇸🌍🇺🇸🌍
💥FOLLOW AWAKENING NEWS: 
👉 https://t.me/greatawakeningworld
🔗 Secrets to Escape the Matrix: https://greatawakening.io"
1153,llm_1154,"['people getting vaccinated', 'killed now from 💉', 'getting vaccinated', 'people getting vaccinated']","[nan, 'without science', 'without science', nan]",0.74,1,0,62,"Doctor Stopped Questioning Science Also Killed by Science

""Come on now let’s talk about photos of people getting vaccinated so you can stop questioning science, without science. Read.❤️""

Federica Stroscio Instagram

How many people have been killed now from 💉???

⏯ @RealWorldNewsChannel
✳️ @RealWorldNewsChat"
1511,llm_1512,"['COVID-19 vaccines', '300% Increase in ‘Unspecified Causes’ of Death', '300% Increase in ‘Unspecified Causes’ of Death', 'COVID-19 vaccines']","[nan, 'unspecified causes', 'unspecified causes', nan]",0.8,1,0,63,"Canada Reports 300% Increase in ‘Unspecified Causes’ of Death, Sparking Calls for Investigation

Many health experts are now calling for an urgent investigation into whether the deaths are linked to COVID-19 vaccines.

https://vigilantnews.com/post/canada-deaths/

Follow @Vigilant_News"
1832,llm_1833,"['all planned', 'all planned', 'all planned', 'all planned']","[nan, nan, nan, nan]",0.7650000000000001,1,0,64,"BREAKING NEWS.🚨

""Right now, there are 437 active fires with about 250 out-of-control. About 26,000 Canadians have evacuated their homes because of the fires. And experts say the hazardous conditions in New York City are the worst on record.”

People are speaking out about the Canadian wildfires and why they believe it was ""all planned.""
https://beckernews.com/there-are-now-250-out-of-control-fires-in-canada-heres-why-some-say-its-all-planned-50595/"
155,llm_156,"['shared classified documents', 'shared classified documents', 'shared classified documents', 'shared classified documents']","['burner phone', 'burner phone', 'go to CVS and buy a burner phone', 'burner phone']",0.8,1,1,65,"BREAKING: Emails show Hunter Biden shared classified documents with Ukrainian business partner

“What we’re looking at here is a crime. Hunter Biden clearly knew it was a crime because he told his business partner in the same email to go to CVS and buy a burner phone.”

Channel: @JFK_TV"
447,llm_448,"['Reversing Joe Biden’s EO Embedding Marxism in The Federal Government', 'Embedding Marxism in The Federal Government', 'Embedding Marxism in The Federal Government', 'Reversing Joe Biden’s EO Embedding Marxism in The Federal Government']","[nan, 'embedding', 'embedding', nan]",0.8,1,0,66,"Trump Statement: Reversing Joe Biden’s EO Embedding Marxism in The Federal Government

Channel: @JFK_TV"
2322,llm_2323,"['Stopping the Persecution of Christians', 'Stopping the Persecution of Christians', 'Stopping the Persecution of Christians', 'Stopping the Persecution of Christians']","[nan, nan, nan, nan]",0.665,1,0,67,TRUMP STATEMENT — Stopping the Persecution of Christians! #AGENDA47
1230,llm_1231,"['EU blocks Russian fertilizers exports', 'blocks Russian fertilizers exports', 'blocks Russian fertilizers exports', 'EU blocks Russian fertilizers exports']","[nan, 'denying role in food crisis', 'denying role in food crisis', nan]",0.7650000000000001,1,0,68,"FLASHBACK

26.09.22 EU blocks Russian fertilizers exports while denying role in food crisis - report

⚔ 🇷🇺ForwardRussia 🇷🇺 ⚔ 
DENAZIFICATION IS THE ONLY WAY

@deNAZIficationMilitaryQperationZ

https://rumble.com/v1ljlu3-eu-blocks-russian-fertilizers-exports-while-denying-role-in-food-crisis-rep.html"
539,llm_540,"['election interference', 'election interference', 'election interference', 'election interference']","[nan, nan, 'specifically use the word ban', 'use the word ban']",0.6799999999999999,1,0,69,"OK. I did not get a chance to put a comment on here because we just moved to a little farm before election day, but yes. I think they specifically use the word ban  because of election interference. Nonetheless. I’m glad that Trump is listening to Bobby. https://www.theguardian.com/us-news/2024/nov/04/election-trump-rfk-jr-vaccines-fluoride"
1254,llm_1255,"['vaccine mandates', 'protect people from the target disease || may be dying of brain tumors, or they may have neurological injuries, or epilepsy five years from now', 'You may be dying of brain tumors, or they may have neurological injuries, or epilepsy five years from now', 'vaccine mandates']","['you may be dying of brain tumors, or they may have neurological injuries, or epilepsy five years from now', 'You may protect people from the target disease', 'You may be dying of brain tumors, or they may have neurological injuries, or epilepsy five years from now', 'you may be dying of brain tumors, or they may have neurological injuries, or epilepsy five years from now']",0.79,1,1,70,"Robert F. Kennedy Jr on Childhood Vaccine Mandates: ""I Think Parents Need to Have a Choice""

""What I would do is immediately do placebo controlled trials...You may protect people from the target disease but then they may be dying of brain tumors, or they may have neurological injuries, or epilepsy five years from now, and you want to see that picture and make sure that you are not causing more problems then you are averting.""

https://rumble.com/v2p7iaw-robert-f.-kennedy-jr-on-childhood-vaccine-mandates-i-think-parents-need-to-.html

https://twitter.com/TheChiefNerd/status/1660462333313859584

@ChiefNerd"
2227,llm_2228,"['was not invited again', 'not invited again', 'calling out their hypocrisy', 'calling out their hypocrisy']","['silenced', 'not invited again', 'not invited again', 'was not invited again']",0.6575,1,1,71,Rutger Bregman was once invited to The WEF in Davos. After calling out their hypocrisy he was not invited again.
1320,llm_1321,"['Catastrophic Supply Chain Crisis || Baltimore Bridge Collapse Disaster', 'bridge collapse', 'bridge collapse', 'Catastrophic Supply Chain Crisis || Baltimore Bridge Collapse Disaster']","[nan, 'materializing', 'materializing', nan]",0.7650000000000001,1,0,72,"Catastrophic Supply Chain Crisis Materializing After Baltimore Bridge Collapse Disaster

READ MORE: https://conservative-nation.co/catastrophic-supply-chain-crisis-materializing-after-baltimore-bridge-collapse-disaster/

Join: GhostEzra"
1390,llm_1391,"['Insects Secretly Ending Up In Your Food', 'Ending Up In Your Food', 'Ending Up In Your Food', 'Insects Secretly Ending Up In Your Food']","['Secretly', 'Secretly', 'Secretly', 'Secretly']",0.75,1,1,73,"Why Are Insects Secretly Ending Up In Your Food?

Follow @JustDudeChannel 😎
Rumble | Gab | Minds | Telegram |"
792,llm_793,"['forced vaccination || developed malignant lymphoma', 'forced vaccination', 'forced vaccination', 'forced vaccination || developed malignant lymphoma']","[nan, 'forced', 'suddenly developed', nan]",0.75,1,0,74,"🇯🇵 A Japanese Famous Politician (Ex-Minister), Kazuhiro Haraguchi,  Bravely Confessed In The Twitter Space That He Suddenly Developed Malignant Lymphoma After Forced Vaccination And Lost His Hair As A Consequence.

""I was forced to have the third dose of vaccination to go to Thailand. Right after vaccination, my tonsils swelled and I lost my voice. 

I was tested and found to have malignant lymphoma. My hair fell out all at once and I was shocked.  I hope that my message will be helpful to people suffering from similar illnesses (after vaccination).""

🔗 Credit You

Follow @JustDudeChannel 😎
Rumble | Gab | Minds | Telegram |"
1443,llm_1444,"['vaccine mandates', 'the mandates that every single country almost in the world implemented', 'the mandates that every single country almost in the world implemented', 'vaccine mandates']","[nan, ""forced them to do something that they didn't want"", ""forced them to do something that they didn't want"", nan]",0.7650000000000001,1,0,75,"Pfizer CEO Albert Bourla Says the Fallout From Vaccine Mandates Is Hurting Their Reputation Score

""The amount of people who have a very positive opinion and trust us is very very high...in the 60's...But clearly there is a smaller group but very vocal, very passionate that have doubts...the mandates that every single country almost in the world implemented...forced them to do something that they didn't want so those people clearly are frustrated""

https://rumble.com/v2nz4me-pfizer-ceo-albert-bourla-says-the-fallout-from-vaccine-mandates-is-hurting-.html

https://twitter.com/TheChiefNerd/status/1658153610063097872

@ChiefNerd"
1279,llm_1280,"['stop physicians from loosing their medical licenses', 'loosing their medical licenses', 'stop physicians from loosing their medical licenses', 'stop physicians from loosing their medical licenses']","[nan, ""what the state deems'misinformation'"", ""what the state deems'misinformation'"", 'what the state deems']",0.7575000000000001,1,0,76,"Judge Grants Preliminary Injunction Stopping Gavin Newsom's Physician Misinformation Bill AB 2098 From Going Into Effect

This stop physicians from loosing their medical licenses over what the state deems ""misinformation"". 

Join @DrDavidMartin"
1106,llm_1107,"['Vaccinated Individuals 33% More Likely to Contract Covid', 'Contract Covid', 'Contract Covid', 'Vaccinated Individuals 33% More Likely to Contract Covid']","[nan, 'lower COVID-19 risk', ""challenging the CDC's current risk classification effectiveness"", ""challenging the CDC's current risk classification effectiveness""]",0.7650000000000001,1,0,77,"Cleveland Clinic Study Reveals Vaccinated Individuals 33% More Likely to Contract Covid

The study involving 48,344 Cleveland Clinic employees found that those not fully vaccinated had a lower COVID-19 risk, challenging the CDC's current risk classification effectiveness.

https://www.medrxiv.org/content/10.1101/2023.06.09.23290893v1.full.pdf

@UngaTheGreat"
